,Type,Year,Lat,Long
1952,Robbery,2016,42.33561661,-71.03641895
1953,Robbery,2016,42.34984183,-71.13678902
1955,Robbery,2016,42.34092585,-71.07730561
1956,Robbery,2016,42.33597508,-71.07384928
1957,Homicide,2016,42.32576899,-71.07245871
1958,Homicide,2016,42.30664081,-71.08584976
1959,Homicide,2016,42.30328747,-71.06363409
1960,Robbery,2016,42.35081057,-71.05809136
1961,Robbery,2016,42.35196813,-71.08200943
1962,Robbery,2016,42.35095909,-71.0741278
1963,Robbery,2016,42.30131086,-71.08443841
1965,Robbery,2016,42.38453183,-71.02232294
1966,Robbery,2016,42.26283035,-71.10809203
1969,Robbery,2016,42.35540738,-71.06312433
1970,Robbery,2016,42.31160175,-71.075582
1971,Robbery,2016,42.34412484,-71.05685339
1972,Robbery,2016,42.34470136,-71.07037609
1973,Robbery,2016,42.30947615,-71.05800088
1974,Robbery,2016,42.30422176,-71.07918459
1975,Robbery,2016,42.35650174,-71.0619996
1977,Robbery,2016,42.29307537,-71.07183785
1978,Robbery,2016,42.29293522,-71.07575826
1979,Robbery,2016,42.27653354,-71.08916035
1980,Robbery,2016,42.33199549,-71.1089627
1981,Robbery,2016,42.33852947,-71.10768028
1982,Robbery,2016,42.32289115,-71.10183243
1983,Robbery,2016,42.30238881,-71.08539388
1984,Robbery,2016,42.3524587,-71.13762608
1985,Robbery,2016,42.34499766,-71.06530415
1986,Robbery,2016,42.33263418,-71.05370299
1987,Robbery,2016,42.325129,-71.1043616
1988,Homicide,2016,42.30422176,-71.07918459
1990,Robbery,2016,42.30131086,-71.08443841
1991,Robbery,2016,42.29588434,-71.092206
1992,Robbery,2016,42.33760149,-71.04683835
1993,Robbery,2016,42.32898193,-71.07956761
1994,Robbery,2016,42.30989454,-71.08231854
1995,Robbery,2016,42.33331285,-71.07322932
1996,Robbery,2016,42.30422176,-71.07918459
1997,Robbery,2016,42.27736881,-71.16361851
1998,Robbery,2016,42.27736881,-71.16361851
1999,Robbery,2016,42.3113948,-71.07384945
2000,Robbery,2016,42.33339068,-71.07312006
2001,Robbery,2016,42.32643571,-71.10411063
2002,Robbery,2016,42.30060543,-71.06126785
2003,Robbery,2016,42.35067063,-71.07520557
2004,Robbery,2016,42.24945777,-71.12293746
2005,Robbery,2016,42.26663472,-71.09677697
2006,Robbery,2016,42.26565952,-71.09600914
2007,Robbery,2016,42.30131086,-71.08443841
2008,Robbery,2016,42.35320101,-71.13423392
2009,Robbery,2016,42.31021101,-71.07233673
2010,Robbery,2016,42.31021101,-71.07233673
2011,Robbery,2016,42.29352763,-71.09037783
2012,Robbery,2016,42.34984183,-71.13678902
2013,Robbery,2016,42.32933595,-71.10866248
2014,Robbery,2016,42.34351344,-71.06824563
2015,Robbery,2016,42.33528179,-71.08795762
2016,Robbery,2016,42.32552765,-71.05984052
2017,Robbery,2016,42.31795048,-71.09617099
2018,Robbery,2016,42.36912985,-71.03659529
2019,Robbery,2016,42.30299624,-71.07903634
2020,Robbery,2016,42.333382,-71.08745421
2022,Robbery,2016,42.35241815,-71.06525499
2023,Robbery,2016,42.28082671,-71.09754718
2024,Robbery,2016,42.27458078,-71.11766502
2025,Robbery,2016,42.33629453,-71.04971704
2026,Robbery,2016,42.35637531,-71.06213513
2027,Robbery,2016,42.2822757,-71.04729084
2028,Homicide,2016,42.25022843,-71.11831536
2029,Robbery,2016,42.30131086,-71.08443841
2030,Robbery,2016,42.26483674,-71.09966819
2031,Robbery,2016,42.33767953,-71.07529119
2032,Robbery,2016,42.36434304,-71.05987586
2033,Homicide,2016,42.32653564,-71.06665971
2034,Robbery,2016,42.33308097,-71.10165376
2035,Robbery,2016,42.33308097,-71.10165376
2036,Robbery,2016,42.35517514,-71.15093107
2037,Robbery,2016,42.3503787,-71.07626098
2040,Robbery,2016,42.26496475,-71.12123167
2041,Robbery,2016,42.30826483,-71.08598534
2042,Robbery,2016,42.32947458,-71.10442024
2043,Robbery,2016,42.23603929,-71.12718154
2044,Robbery,2016,42.32902469,-71.08341505
2046,Robbery,2016,42.33231227,-71.10166877
2047,Robbery,2016,42.35650174,-71.0619996
2048,Robbery,2016,42.28873871,-71.07112627
2049,Robbery,2016,42.31754305,-71.09924936
2050,Robbery,2016,42.33318299,-71.08307607
2051,Robbery,2016,42.33577842,-71.09438572
2052,Robbery,2016,42.38099773,-71.06210065
2053,Robbery,2016,42.33606304,-71.10782832
2055,Homicide,2016,42.30664081,-71.08584976
2056,Robbery,2016,42.26922278,-71.09384023
2057,Robbery,2016,42.31249706,-71.05731757
2058,Robbery,2016,42.33191971,-71.05210788
2059,Robbery,2016,42.349155,-71.09392109
2060,Robbery,2016,42.3575462,-71.05881953
2061,Robbery,2016,42.34701666,-71.06886238
2062,Homicide,2016,42.29480297,-71.06175129
2063,Robbery,2016,42.34980175,-71.07840978
2064,Robbery,2016,42.32782889,-71.09115602
2065,Robbery,2016,42.35909289,-71.05327197
2066,Robbery,2016,42.331282,-71.074891
2067,Robbery,2016,42.29937505,-71.07194614
2068,Robbery,2016,42.34226138,-71.08222271
2069,Robbery,2016,42.29855898,-71.07307742
2070,Robbery,2016,42.33463662,-71.07597593
2071,Robbery,2016,42.35253641,-71.06090532
2072,Robbery,2016,42.30870132,-71.07932755
2073,Robbery,2016,42.30168622,-71.06328901
2074,Robbery,2016,42.3523119,-71.0637051
2075,Robbery,2016,42.30356539,-71.07868148
2076,Robbery,2016,42.29681643,-71.04853785
2077,Robbery,2016,42.32273094,-71.09426121
2078,Robbery,2016,42.29104501,-71.0769441
2079,Robbery,2016,42.33457489,-71.10551207
2080,Robbery,2016,42.35486542,-71.13259322
2081,Robbery,2016,42.34336788,-71.09134785
2082,Robbery,2016,42.32082221,-71.09731506
2083,Robbery,2016,42.27855984,-71.09199697
2084,Robbery,2016,42.27855984,-71.09199697
2085,Robbery,2016,42.30060543,-71.06126785
2086,Robbery,2016,42.32988771,-71.08445915
2087,Robbery,2016,42.33210843,-71.07014395
2088,Robbery,2016,42.33358389,-71.08554259
2089,Robbery,2016,42.3360292,-71.07517847
2090,Robbery,2016,42.32788017,-71.1040266
2091,Robbery,2016,42.3503787,-71.07626098
2092,Robbery,2016,42.3043395,-71.08477887
2093,Robbery,2016,42.3043395,-71.08477887
2094,Robbery,2016,42.31226098,-71.08179001
2095,Robbery,2016,42.31866067,-71.05881776
2096,Robbery,2016,42.35145666,-71.06167557
2097,Robbery,2016,42.25594526,-71.12143772
2098,Robbery,2016,42.3078214,-71.08354076
2100,Robbery,2016,42.30028028,-71.06015261
2101,Robbery,2016,42.3214622,-71.0780367
2102,Robbery,2016,42.26582389,-71.15205431
2103,Robbery,2016,42.35094628,-71.06685604
2104,Robbery,2016,42.30055518,-71.11312439
2105,Robbery,2016,42.32483301,-71.10164757
2106,Robbery,2016,42.2752767,-71.09554245
2107,Homicide,2016,42.31370136,-71.09551192
2108,Robbery,2016,42.3088984,-71.0830519
2109,Robbery,2016,42.28349369,-71.04831304
2110,Robbery,2016,42.3524587,-71.13762608
2111,Robbery,2016,42.34041441,-71.08031699
2112,Robbery,2016,42.29095776,-71.07168549
2113,Robbery,2016,42.33129745,-71.04864886
2114,Robbery,2016,42.2841584,-71.0894298
2115,Robbery,2016,42.29481426,-71.07200871
2116,Robbery,2016,42.33030241,-71.09454505
2117,Robbery,2016,42.3320438,-71.10101376
2118,Robbery,2016,42.34762277,-71.07606735
2119,Robbery,2016,42.31362799,-71.09560307
2120,Robbery,2016,42.29025219,-71.06304942
2121,Robbery,2016,42.35555336,-71.15274721
2122,Homicide,2016,42.32909775,-71.07906694
2123,Robbery,2016,42.30047534,-71.06356605
2124,Robbery,2016,42.35554806,-71.0607314
2125,Robbery,2016,42.32974821,-71.08454012
2126,Robbery,2016,42.30973269,-71.08734852
2127,Robbery,2016,42.3290038,-71.07838214
2128,Robbery,2016,42.32435506,-71.07440305
2129,Robbery,2016,42.3425571,-71.067378
2130,Robbery,2016,42.33225457,-71.11160342
2131,Robbery,2016,42.3078214,-71.08354076
2132,Robbery,2016,42.28823078,-71.07678834
2133,Robbery,2016,42.26922278,-71.09384023
2134,Robbery,2016,42.30273607,-71.08248544
2135,Robbery,2016,42.27130225,-71.07442362
2136,Robbery,2016,42.34942864,-71.06536641
2137,Robbery,2016,42.34974111,-71.05801618
2138,Robbery,2016,42.33199549,-71.1089627
2139,Robbery,2016,42.34034975,-71.06954478
2141,Robbery,2016,42.35724324,-71.05849672
2142,Robbery,2016,42.35080941,-71.08143615
2143,Robbery,2016,42.33901097,-71.04789515
2144,Robbery,2016,42.29041538,-71.07269542
2145,Robbery,2016,42.35650174,-71.0619996
2146,Robbery,2016,42.2900467,-71.07330004
2147,Robbery,2016,42.356585,-71.06189505
2148,Robbery,2016,42.32931598,-71.0882357
2149,Robbery,2016,42.37150618,-71.06042702
2150,Robbery,2016,42.36183857,-71.05976489
2151,Robbery,2016,42.36183857,-71.05976489
2152,Robbery,2016,42.33056977,-71.09959089
2153,Robbery,2016,42.35174282,-71.0627594
2154,Robbery,2016,42.30350569,-71.08455991
2155,Robbery,2016,42.32788017,-71.1040266
2157,Robbery,2016,42.35572908,-71.05891235
2158,Robbery,2016,42.33548983,-71.07944652
2159,Robbery,2016,42.28265288,-71.05629583
2160,Robbery,2016,42.31502731,-71.05458366
2161,Robbery,2016,42.32029322,-71.05676992
2162,Robbery,2016,42.31694068,-71.06719268
2163,Robbery,2016,42.29578949,-71.05581808
2164,Robbery,2016,42.31327922,-71.05292093
2165,Robbery,2016,42.30086318,-71.05788196
2166,Robbery,2016,42.33581733,-71.07404383
2167,Robbery,2016,42.28265288,-71.05629583
2168,Robbery,2016,42.35428127,-71.12473645
2169,Robbery,2017,42.3346705,-71.088934
2170,Robbery,2016,42.33152148,-71.07085307
2171,Homicide,2016,42.32283759,-71.10096723
2172,Robbery,2016,42.29037676,-71.06139736
2173,Robbery,2016,42.338853,-71.081076
2174,Robbery,2016,42.30018979,-71.08244261
2175,Robbery,2016,42.2843982,-71.06468373
2176,Robbery,2016,42.33166672,-71.10843976
2177,Robbery,2016,42.3280921,-71.05231757
2178,Robbery,2016,42.27071956,-71.10189851
2179,Robbery,2016,42.3160569,-71.07820017
2180,Robbery,2016,42.30443502,-71.06862907
2181,Robbery,2016,42.31616207,-71.09903147
2182,Robbery,2016,42.27433629,-71.09369943
2183,Robbery,2016,42.31590678,-71.05257093
2184,Robbery,2016,42.29703368,-71.06860662
2185,Robbery,2016,42.31761197,-71.10739121
2186,Robbery,2016,42.34709717,-71.07630121
2187,Robbery,2016,42.31710588,-71.06532278
2189,Robbery,2016,42.35174282,-71.0627594
2190,Robbery,2016,42.33357038,-71.05371065
2191,Robbery,2016,42.32628627,-71.07088282
2192,Robbery,2016,42.31459832,-71.07883186
2193,Robbery,2016,42.29281079,-71.07327594
2194,Robbery,2016,42.27991636,-71.09674377
2195,Robbery,2016,42.26706714,-71.09500032
2196,Homicide,2016,42.31154172,-71.06122543
2197,Robbery,2016,42.30063121,-71.05091541
2198,Robbery,2016,42.28082671,-71.09754718
2199,Robbery,2016,42.30995368,-71.09208072
2200,Robbery,2016,42.32451689,-71.0837703
2202,Robbery,2016,42.33457489,-71.10551207
2204,Robbery,2016,42.32952036,-71.08530641
2205,Robbery,2016,42.34268073,-71.09937714
2206,Robbery,2016,42.34302527,-71.06493967
2208,Robbery,2016,42.33128646,-71.10254023
2209,Robbery,2016,42.33367922,-71.09187755
2210,Robbery,2016,42.30027796,-71.07883962
2211,Robbery,2016,42.33593698,-71.08008791
2212,Robbery,2016,42.27413021,-71.11674617
2213,Homicide,2016,42.2901783,-71.05937392
2214,Robbery,2016,42.31685976,-71.06527513
2215,Robbery,2016,42.33017987,-71.09061217
2216,Robbery,2016,42.28380231,-71.12836197
2217,Robbery,2016,42.33296171,-71.1104193
2218,Robbery,2016,42.33672434,-71.08122724
2219,Robbery,2016,42.35174282,-71.0627594
2220,Robbery,2016,42.35204779,-71.13180684
2221,Robbery,2016,42.35204779,-71.13180684
2222,Robbery,2016,42.30896999,-71.08284839
2223,Robbery,2016,42.2711941,-71.10398639
2225,Robbery,2016,42.33331285,-71.07322932
2226,Robbery,2016,42.28593201,-71.12933705
2228,Robbery,2016,42.31886753,-71.10095782
2229,Robbery,2016,42.33671951,-71.07899439
2230,Robbery,2016,42.33663901,-71.08628658
2232,Robbery,2016,42.288955,-71.0743134
2233,Robbery,2016,42.37900759,-71.02790689
2234,Robbery,2016,42.32624204,-71.10317575
2235,Robbery,2016,42.336049,-71.076544
2236,Robbery,2016,42.37819518,-71.05929071
2237,Robbery,2016,42.33794745,-71.05310513
2238,Robbery,2016,42.33827965,-71.0553063
2240,Robbery,2016,42.27523252,-71.0936533
2241,Robbery,2016,42.35204779,-71.13180684
2242,Robbery,2016,42.33952756,-71.07999981
2243,Robbery,2016,42.35540738,-71.06312433
2244,Robbery,2016,42.29941062,-71.11517471
2245,Homicide,2016,42.29926303,-71.07626513
2246,Robbery,2016,42.31993295,-71.08157395
2247,Robbery,2016,42.28161533,-71.08086179
2248,Robbery,2016,42.2926877,-71.06556673
2249,Robbery,2016,42.3503787,-71.07626098
2250,Robbery,2016,42.34854775,-71.07653919
2251,Robbery,2016,42.29941062,-71.11517471
2252,Robbery,2016,42.29084577,-71.07414557
2253,Robbery,2016,42.37764002,-71.03151871
2254,Robbery,2016,42.37484331,-71.03393182
2255,Robbery,2016,42.34569316,-71.06857257
2256,Robbery,2016,42.35796712,-71.05399115
2257,Robbery,2016,42.31130975,-71.0861002
2258,Robbery,2016,42.31130975,-71.0861002
2259,Robbery,2016,42.34942864,-71.06536641
2260,Robbery,2016,42.30748785,-71.06566102
2261,Robbery,2016,42.37746305,-71.06697969
2262,Robbery,2016,42.31748189,-71.06450704
2263,Robbery,2016,42.35499656,-71.0577014
2264,Robbery,2016,42.35106637,-71.06549569
2265,Robbery,2016,42.33416161,-71.07989104
2266,Robbery,2016,42.26994732,-71.09380308
2267,Robbery,2016,42.36559118,-71.0574332
2268,Robbery,2016,42.27213254,-71.09373454
2269,Robbery,2016,42.32734041,-71.07945869
2270,Robbery,2016,42.32016095,-71.0777729
2272,Robbery,2016,42.32902469,-71.08341505
2273,Robbery,2016,42.33210843,-71.07014395
2277,Robbery,2016,42.29257648,-71.07179406
2279,Robbery,2016,42.23924089,-71.13210757
2280,Robbery,2016,42.33402461,-71.09039049
2282,Robbery,2016,42.30878855,-71.09055618
2283,Robbery,2016,42.34044966,-71.08845935
2285,Robbery,2016,42.33464183,-71.04250708
2286,Robbery,2016,42.29091867,-71.08767813
2287,Robbery,2016,42.31672089,-71.07677742
2288,Robbery,2016,42.35961316,-71.05195809
2289,Robbery,2016,42.29293522,-71.07575826
2290,Robbery,2016,42.29243585,-71.07950617
2291,Robbery,2016,42.3018969,-71.08554944
2293,Homicide,2016,42.32015414,-71.11119859
2294,Homicide,2016,42.30010597,-71.0710271
2295,Robbery,2016,42.37787573,-71.03995208
2296,Robbery,2016,42.23603929,-71.12718154
2297,Robbery,2016,42.32929812,-71.08248425
2298,Robbery,2016,42.29019694,-71.12412753
2299,Robbery,2016,42.31635508,-71.06593853
2300,Robbery,2016,42.32949987,-71.07741384
2301,Robbery,2016,42.34355868,-71.08734146
2302,Robbery,2016,42.26283035,-71.10809203
2303,Robbery,2016,42.28619353,-71.09340836
2304,Robbery,2016,42.31485546,-71.0992241
2305,Robbery,2016,42.31591905,-71.09691295
2307,Robbery,2016,42.31283412,-71.08974712
2308,Robbery,2016,42.32672962,-71.08570602
2309,Robbery,2016,42.28526024,-71.06444063
2310,Robbery,2016,42.35672129,-71.06022279
2312,Robbery,2016,42.32221645,-71.08206723
2313,Robbery,2016,42.32221645,-71.08206723
2314,Robbery,2016,42.29673351,-71.07618648
2315,Robbery,2016,42.33237733,-71.08237779
2316,Robbery,2016,42.28152196,-71.09008408
2317,Robbery,2016,42.30584423,-71.06261555
2319,Robbery,2016,42.35666076,-71.15104267
2320,Robbery,2016,42.3503787,-71.07626098
2321,Robbery,2016,42.31238668,-71.07086154
2322,Homicide,2016,42.31814836,-71.06708346
2324,Robbery,2016,42.27996942,-71.08860252
2325,Robbery,2016,42.28079658,-71.09039724
2327,Robbery,2016,42.34880604,-71.06285447
2328,Homicide,2016,42.37442697,-71.03527876
2329,Robbery,2016,42.33182961,-71.07347274
2330,Robbery,2016,42.30710765,-71.10367429
2331,Robbery,2016,42.26283035,-71.10809203
2332,Robbery,2016,42.34369048,-71.09739817
2333,Robbery,2016,42.27884574,-71.13310206
2334,Robbery,2016,42.3465558,-71.08737452
2335,Robbery,2016,42.38025398,-71.07113638
2336,Robbery,2016,42.33848236,-71.15288978
2337,Robbery,2016,42.35122328,-71.05987215
2338,Robbery,2016,42.33653701,-71.07927092
2339,Robbery,2016,42.33014012,-71.05695787
2340,Robbery,2016,42.31011153,-71.0829899
2341,Robbery,2016,42.33506218,-71.09316781
2343,Robbery,2016,42.356585,-71.06189505
2344,Homicide,2016,42.29779501,-71.07384157
2345,Robbery,2016,42.27781081,-71.0910429
2346,Robbery,2016,42.31959657,-71.0745889
2347,Robbery,2016,42.33364098,-71.1008891
2348,Robbery,2016,42.33457489,-71.10551207
2350,Robbery,2016,42.29894455,-71.10233161
2351,Robbery,2016,42.31088458,-71.08643029
2352,Robbery,2016,42.37048009,-71.03896684
2353,Robbery,2016,42.32512297,-71.10777974
2354,Robbery,2016,42.35441899,-71.15018788
2355,Robbery,2016,42.29057504,-71.07165726
2356,Homicide,2016,42.35238871,-71.06260312
2357,Robbery,2016,42.34863837,-71.07659238
2358,Robbery,2016,42.3503876,-71.0878529
2361,Robbery,2016,42.3088984,-71.0830519
2362,Robbery,2016,42.3323905,-71.09968329
2363,Robbery,2016,42.35620474,-71.15421854
2364,Robbery,2016,42.34241506,-71.09521114
2365,Robbery,2016,42.30305364,-71.05863777
2367,Robbery,2016,42.31238668,-71.07086154
2368,Robbery,2016,42.30338366,-71.07574685
2369,Robbery,2016,42.34877575,-71.09606805
2370,Robbery,2016,42.3364003,-71.08075833
2373,Robbery,2016,42.35650174,-71.0619996
2374,Robbery,2016,42.35602373,-71.06177615
2375,Robbery,2016,42.35294776,-71.11822084
2376,Robbery,2016,42.32269191,-71.1051763
2377,Robbery,2016,42.26577372,-71.10626422
2378,Robbery,2016,42.32469443,-71.10087902
2379,Robbery,2016,42.3297427,-71.05826343
2380,Robbery,2016,42.26644911,-71.10602031
2381,Robbery,2016,42.33151289,-71.10494901
2382,Robbery,2016,42.30098009,-71.06869928
2383,Robbery,2016,42.34357484,-71.07410056
2384,Robbery,2016,42.33380238,-71.08880867
2385,Robbery,2016,42.34255587,-71.09807867
2386,Robbery,2016,42.32978737,-71.08324801
2387,Robbery,2016,42.30970016,-71.08582414
2388,Robbery,2016,42.32206077,-71.05680459
2390,Robbery,2016,42.37640217,-71.03297149
2391,Robbery,2016,42.35393998,-71.07802992
2392,Robbery,2016,42.31893277,-71.04541663
2393,Robbery,2016,42.3210436,-71.07865897
2394,Robbery,2016,42.32458344,-71.10947538
2395,Robbery,2016,42.35650174,-71.0619996
2396,Robbery,2016,42.30315068,-71.06414995
2397,Robbery,2016,42.32126432,-71.07748775
2398,Robbery,2016,42.2996355,-71.06168821
2400,Robbery,2016,42.29878438,-71.06011998
2401,Robbery,2016,42.36338006,-71.05375227
2402,Robbery,2016,42.35825495,-71.06173472
2403,Robbery,2016,42.35548407,-71.13741814
2404,Robbery,2016,42.33744115,-71.08057671
2405,Robbery,2016,42.36122324,-71.06593235
2406,Robbery,2016,42.30799597,-71.06103882
2407,Robbery,2016,42.32227057,-71.08745741
2409,Robbery,2016,42.3190412,-71.07775356
2410,Robbery,2016,42.33842095,-71.0820092
2411,Robbery,2016,42.32483301,-71.10164757
2412,Robbery,2016,42.35147616,-71.06117604
2413,Robbery,2016,42.33798932,-71.08003746
2414,Robbery,2016,42.345211,-71.08814987
2415,Robbery,2016,42.28843808,-71.13200588
2416,Robbery,2016,42.37620267,-71.03979926
2417,Robbery,2016,42.31460733,-71.0883245
2418,Robbery,2016,42.30165784,-71.0578559
2419,Robbery,2016,42.34753377,-71.0627565
2420,Robbery,2016,-1.0,-1.0
2421,Robbery,2016,42.31810467,-71.05258004
2423,Robbery,2016,42.35717394,-71.06126832
2424,Robbery,2016,42.3190412,-71.07775356
2425,Robbery,2016,42.33805954,-71.07636952
2426,Robbery,2016,42.33616864,-71.08042312
2427,Robbery,2016,42.28526024,-71.06444063
2428,Robbery,2016,42.28657334,-71.06408374
2430,Robbery,2016,42.35666076,-71.15104267
2431,Robbery,2016,42.34182317,-71.07562989
2432,Robbery,2016,42.29147188,-71.06270799
2433,Robbery,2016,42.30277884,-71.06210293
2435,Robbery,2016,42.32553801,-71.06579592
2436,Robbery,2016,42.33523404,-71.07670603
2437,Robbery,2016,42.35326756,-71.06313314
2438,Robbery,2016,42.28968115,-71.09212545
2439,Robbery,2016,42.33361,-71.07337
2440,Robbery,2016,42.37811572,-71.05611385
2441,Robbery,2016,42.35545896,-71.06052398
2442,Robbery,2016,42.33331285,-71.07322932
2443,Robbery,2016,42.28856518,-71.13491867
2444,Robbery,2016,42.36646326,-71.06067801
2445,Robbery,2016,42.33695098,-71.08574813
2446,Robbery,2016,-1.0,-1.0
2447,Robbery,2016,42.32720403,-71.05318949
2449,Robbery,2016,42.364924,-71.05331772
2450,Robbery,2016,42.31852698,-71.09664983
2451,Robbery,2016,42.35011219,-71.0773153
2452,Robbery,2016,42.35554806,-71.0607314
2454,Robbery,2016,42.32696802,-71.08051941
2455,Robbery,2016,42.33348921,-71.08064168
2456,Robbery,2016,42.28783644,-71.08101039
2457,Robbery,2016,42.32823419,-71.08328981
2458,Robbery,2016,42.31785103,-71.08499096
2459,Robbery,2016,42.28079658,-71.09039724
2460,Robbery,2016,42.34186952,-71.0837219
2461,Robbery,2016,42.33793122,-71.07494024
2462,Robbery,2016,42.30385443,-71.06087585
2463,Robbery,2016,42.32437012,-71.08279538
2464,Robbery,2016,42.34450403,-71.07217209
2465,Robbery,2016,42.31362799,-71.09560307
2466,Robbery,2016,42.31699715,-71.10606776
2468,Robbery,2016,42.34341962,-71.083956
2469,Robbery,2016,42.34301434,-71.07383764
2470,Robbery,2016,42.28832861,-71.05938355
2471,Robbery,2016,42.33555954,-71.07436364
2472,Robbery,2016,42.32902469,-71.08341505
2473,Robbery,2016,42.35674089,-71.05794654
2474,Robbery,2016,42.3649755,-71.062044
2475,Robbery,2016,42.29513502,-71.08691692
2476,Robbery,2016,42.32188259,-71.10378919
2477,Robbery,2016,42.35673302,-71.05755938
2478,Robbery,2016,42.35020971,-71.05999187
2479,Robbery,2016,42.3873185,-71.004681
2481,Robbery,2016,42.31861077,-71.06358704
2482,Robbery,2016,42.30480488,-71.06421426
2483,Robbery,2016,42.31989006,-71.07626209
2485,Robbery,2016,42.32956715,-71.08597421
2486,Robbery,2016,42.35742501,-71.05779809
2488,Robbery,2016,42.31987076,-71.07096263
2489,Robbery,2016,42.3639917,-71.05561764
2490,Robbery,2016,42.35112185,-71.06488098
2491,Robbery,2016,42.34355868,-71.08734146
2492,Robbery,2016,42.29041898,-71.09188847
2493,Robbery,2016,42.32469443,-71.10087902
2494,Robbery,2016,42.34860972,-71.07538812
2496,Robbery,2016,42.27673598,-71.06683537
2497,Robbery,2016,42.30521091,-71.0793013
2498,Robbery,2016,42.34877575,-71.09606805
2499,Robbery,2016,42.33010198,-71.0831964
2500,Robbery,2016,42.29352763,-71.09037783
2501,Robbery,2016,42.33506218,-71.09316781
2502,Homicide,2016,42.31319382,-71.06500833
2503,Robbery,2016,42.33831666,-71.07094411
2504,Robbery,2016,42.33146325,-71.0501256
2505,Robbery,2016,42.37805904,-71.03452735
2506,Robbery,2016,42.32290252,-71.10220402
2507,Robbery,2016,42.28529234,-71.09121672
2508,Robbery,2016,42.35106637,-71.06549569
2509,Robbery,2016,42.33357038,-71.05371065
2511,Robbery,2016,42.33621941,-71.07733761
2513,Robbery,2016,42.3205361,-71.07775357
2515,Robbery,2016,42.33561661,-71.03641895
2517,Robbery,2016,42.34622511,-71.06611417
2519,Robbery,2016,42.37746305,-71.06697969
2520,Robbery,2016,42.37505251,-71.03883891
2521,Robbery,2016,42.29095776,-71.07168549
2522,Robbery,2016,42.25060071,-71.1325418
2523,Robbery,2016,42.33034412,-71.05695721
2524,Robbery,2016,42.30942585,-71.06956549
2525,Robbery,2016,42.32978737,-71.08324801
2526,Robbery,2016,42.30565517,-71.06472788
2527,Robbery,2016,42.37714065,-71.03389894
2528,Robbery,2016,42.35474968,-71.05951251
2529,Robbery,2016,42.30114533,-71.05991447
2530,Robbery,2016,42.37784791,-71.05930433
2531,Robbery,2016,42.31685976,-71.06527513
2532,Robbery,2016,42.35241815,-71.06525499
2533,Robbery,2016,42.34229629,-71.0707747
2534,Robbery,2016,42.35428377,-71.06380404
2535,Robbery,2016,42.27133005,-71.08299865
2536,Robbery,2016,42.27133005,-71.08299865
2537,Robbery,2016,42.3721588,-71.03852378
2538,Robbery,2016,42.32947458,-71.10442024
2539,Robbery,2016,42.24895751,-71.13312235
2540,Robbery,2016,42.34997256,-71.06348817
2541,Robbery,2016,42.25940183,-71.1173157
2542,Robbery,2016,42.28082671,-71.09754718
2543,Robbery,2016,42.30512949,-71.11461873
2544,Robbery,2016,42.28873871,-71.07112627
2545,Robbery,2016,42.32469443,-71.10087902
2547,Homicide,2016,42.27807456,-71.08254983
2548,Robbery,2016,42.30406551,-71.0700332
2549,Robbery,2016,42.3575462,-71.05881953
2550,Robbery,2016,42.35650174,-71.0619996
2551,Robbery,2016,42.32995896,-71.08694241
2554,Robbery,2016,42.25060071,-71.1325418
2555,Robbery,2016,42.33653701,-71.07927092
2556,Robbery,2016,42.35020971,-71.05999187
2557,Robbery,2016,42.32958796,-71.09020468
2558,Robbery,2016,42.36531759,-71.05707791
2559,Robbery,2016,42.35897759,-71.05702371
2560,Robbery,2016,42.35103105,-71.06373331
2561,Robbery,2016,42.34942864,-71.06536641
2562,Robbery,2016,42.35436362,-71.05759151
2563,Robbery,2016,42.25060071,-71.1325418
2564,Robbery,2016,42.31878339,-71.09074228
2565,Robbery,2016,42.31878339,-71.09074228
2566,Robbery,2016,42.3237509,-71.05683105
2567,Robbery,2016,42.3523119,-71.0637051
2568,Robbery,2016,42.30097793,-71.16744326
2569,Robbery,2016,42.34717363,-71.0964439
2570,Robbery,2016,42.35131763,-71.05838367
2572,Homicide,2016,42.27913841,-71.0879709
2573,Robbery,2016,42.33445761,-71.088061
2574,Robbery,2016,42.28210068,-71.06581108
2576,Robbery,2016,42.30492239,-71.10298073
2577,Robbery,2016,42.35555882,-71.05849336
2578,Robbery,2016,42.37797335,-71.06168686
2579,Robbery,2016,42.31766432,-71.06650887
2581,Robbery,2016,42.27625767,-71.13939536
2582,Robbery,2016,42.31841468,-71.06507314
2584,Homicide,2016,42.37679597,-71.03789722
2585,Robbery,2016,42.3518124,-71.12465238
2587,Robbery,2016,42.30674757,-71.08738785
2588,Robbery,2016,42.347106,-71.079756
2589,Robbery,2016,42.34762277,-71.07606735
2590,Homicide,2016,42.28374569,-71.09153583
2591,Robbery,2016,42.30238881,-71.08539388
2592,Robbery,2016,42.29938509,-71.06978865
2594,Robbery,2016,42.3246387,-71.09531354
2595,Robbery,2016,42.31162834,-71.08094294
2597,Robbery,2016,42.34133195,-71.0765534
2598,Robbery,2016,42.35543089,-71.05767661
2599,Robbery,2016,42.36510011,-71.05242015
2600,Robbery,2016,42.35393998,-71.07802992
2601,Robbery,2016,42.36124327,-71.06497327
2602,Robbery,2016,42.30085931,-71.08128808
2603,Robbery,2016,42.3608988,-71.05732193
2605,Robbery,2016,42.36033276,-71.0521729
2606,Robbery,2016,42.28788933,-71.12658585
